event_id,file_name,event_time_s,peak_rank,frequency_khz,magnitude
100,20221018_103525.mat,1.117584,1,170.0,0.22221334230032722
100,20221018_103525.mat,1.117584,2,300.0,0.0403568005552139
100,20221018_103525.mat,1.117584,3,215.0,0.03209572044870334
101,20221018_103525.mat,1.117783,1,175.0,0.1145123010375849
101,20221018_103525.mat,1.117783,2,130.0,0.04211659185872005
101,20221018_103525.mat,1.117783,3,200.0,0.028022065561337257
102,20221018_103525.mat,1.117982,1,165.0,0.08654014580563311
102,20221018_103525.mat,1.117982,2,145.0,0.03636203393463345
102,20221018_103525.mat,1.117982,3,185.0,0.03239601933671301
103,20221018_103525.mat,1.151613,1,170.0,0.06374299531763163
103,20221018_103525.mat,1.151613,2,150.0,0.040223871533018936
103,20221018_103525.mat,1.151613,3,345.0,0.020409559258787745
104,20221018_103525.mat,1.153802,1,165.0,0.16441868687384617
104,20221018_103525.mat,1.153802,2,185.0,0.115358873849789
104,20221018_103525.mat,1.153802,3,295.0,0.02702231240061944
105,20221018_103525.mat,1.208129,1,165.0,0.08431964281384545
105,20221018_103525.mat,1.208129,2,110.0,0.060166542619772855
105,20221018_103525.mat,1.208129,3,185.0,0.02820649007061573
106,20221018_103525.mat,1.209323,1,160.0,0.070067824776406
106,20221018_103525.mat,1.209323,2,340.0,0.03393590894391551
106,20221018_103525.mat,1.209323,3,125.0,0.022431340271613323
107,20221018_103525.mat,1.241959,1,165.0,0.06081277403919806
107,20221018_103525.mat,1.241959,2,185.0,0.039962417201204935
107,20221018_103525.mat,1.241959,3,105.0,0.03284974785208019
108,20221018_103525.mat,1.283948,1,115.0,0.05595231349386425
108,20221018_103525.mat,1.283948,2,165.0,0.05376824538571655
108,20221018_103525.mat,1.283948,3,185.0,0.03597261684238929
109,20221018_103525.mat,1.367329,1,190.0,0.055718637536787595
109,20221018_103525.mat,1.367329,2,160.0,0.03945387635297802
109,20221018_103525.mat,1.367329,3,340.0,0.02505894753109338
110,20221018_103525.mat,1.372304,1,170.0,0.11843178937956543
110,20221018_103525.mat,1.372304,2,110.0,0.029466902874224866
110,20221018_103525.mat,1.372304,3,255.0,0.026337936994475623
111,20221018_103525.mat,1.373896,1,170.0,0.07424595861962087
111,20221018_103525.mat,1.373896,2,135.0,0.026971838050961094
111,20221018_103525.mat,1.373896,3,225.0,0.0162823794425981
112,20221018_103525.mat,1.387826,1,160.0,0.10832069670047136
112,20221018_103525.mat,1.387826,2,185.0,0.07612496685935824
112,20221018_103525.mat,1.387826,3,290.0,0.03127290168935364
113,20221018_103525.mat,1.44076,1,165.0,0.06369009322644356
113,20221018_103525.mat,1.44076,2,185.0,0.02136519375743146
113,20221018_103525.mat,1.44076,3,325.0,0.014586561993984608
114,20221018_103525.mat,1.456083,1,165.0,0.1335960630921395
114,20221018_103525.mat,1.456083,2,130.0,0.061711965553820754
114,20221018_103525.mat,1.456083,3,185.0,0.05030619174307013
115,20221018_103525.mat,1.457874,1,165.0,0.08003264134615067
115,20221018_103525.mat,1.457874,2,185.0,0.03891488865699539
115,20221018_103525.mat,1.457874,3,305.0,0.018025463769413184
116,20221018_103525.mat,1.461655,1,155.0,0.16210223349715797
116,20221018_103525.mat,1.461655,2,115.0,0.1503556905530704
116,20221018_103525.mat,1.461655,3,95.0,0.1310549973191517
117,20221018_103525.mat,1.461854,1,130.0,0.5028546418993105
117,20221018_103525.mat,1.461854,2,70.0,0.34138618398943393
117,20221018_103525.mat,1.461854,3,180.0,0.28619022445477466
118,20221018_103525.mat,1.462053,1,115.0,0.2984175034779414
118,20221018_103525.mat,1.462053,2,70.0,0.10789300732810334
118,20221018_103525.mat,1.462053,3,155.0,0.09448731494745011
119,20221018_103525.mat,1.462252,1,70.0,0.14186660199383622
119,20221018_103525.mat,1.462252,2,115.0,0.11588465522650088
119,20221018_103525.mat,1.462252,3,165.0,0.04420704027350584
120,20221018_103525.mat,1.467227,1,160.0,0.0681060729148806
120,20221018_103525.mat,1.467227,2,125.0,0.05139715089435247
120,20221018_103525.mat,1.467227,3,220.0,0.01975715679001042
121,20221018_103525.mat,1.472202,1,180.0,0.06762465859774001
121,20221018_103525.mat,1.472202,2,160.0,0.04390088329016663
121,20221018_103525.mat,1.472202,3,130.0,0.04214581857830984
122,20221018_103525.mat,1.485535,1,180.0,0.056677786742047945
122,20221018_103525.mat,1.485535,2,155.0,0.03453468447831884
122,20221018_103525.mat,1.485535,3,295.0,0.020763321982356545
123,20221018_103525.mat,1.490908,1,165.0,0.17322835138512202
123,20221018_103525.mat,1.490908,2,190.0,0.09157956891692379
123,20221018_103525.mat,1.490908,3,240.0,0.05093304583272542
124,20221018_103525.mat,1.491107,1,165.0,0.0702810836922211
124,20221018_103525.mat,1.491107,2,130.0,0.04190672508710929
124,20221018_103525.mat,1.491107,3,75.0,0.0249295527118805
125,20221018_103525.mat,1.496679,1,170.0,0.062338754667583686
125,20221018_103525.mat,1.496679,2,105.0,0.02803693743223822
125,20221018_103525.mat,1.496679,3,135.0,0.02306021606171818
126,20221018_103525.mat,1.504241,1,165.0,0.07213181742509427
126,20221018_103525.mat,1.504241,2,115.0,0.04709692528437639
126,20221018_103525.mat,1.504241,3,140.0,0.02337270866944695
127,20221018_103525.mat,1.50842,1,170.0,0.07856501558516193
127,20221018_103525.mat,1.50842,2,225.0,0.027195349179367785
127,20221018_103525.mat,1.50842,3,270.0,0.02169447211102951
128,20221018_103525.mat,1.510808,1,165.0,0.1100368146927831
128,20221018_103525.mat,1.510808,2,185.0,0.03169463387286753
128,20221018_103525.mat,1.510808,3,120.0,0.029217931295089473
129,20221018_103525.mat,1.546628,1,175.0,0.07327318065033325
129,20221018_103525.mat,1.546628,2,155.0,0.05530690255708088
129,20221018_103525.mat,1.546628,3,300.0,0.03101907721954694
130,20221018_103525.mat,1.546827,1,165.0,0.13421891807004374
130,20221018_103525.mat,1.546827,2,230.0,0.02923143349565689
130,20221018_103525.mat,1.546827,3,190.0,0.028374114158406055
131,20221018_103525.mat,1.547822,1,170.0,0.06457039892439545
131,20221018_103525.mat,1.547822,2,120.0,0.021130470042526217
131,20221018_103525.mat,1.547822,3,200.0,0.019630999814171927
132,20221018_103525.mat,1.556777,1,170.0,0.11234628379045516
132,20221018_103525.mat,1.556777,2,145.0,0.027186793967620766
132,20221018_103525.mat,1.556777,3,345.0,0.022858982307550388
133,20221018_103525.mat,1.593592,1,165.0,0.07256597577176843
133,20221018_103525.mat,1.593592,2,185.0,0.027242512063033165
133,20221018_103525.mat,1.593592,3,345.0,0.02507302446422308
134,20221018_103525.mat,1.680356,1,165.0,0.06945748824510878
134,20221018_103525.mat,1.680356,2,240.0,0.020520790007606694
134,20221018_103525.mat,1.680356,3,205.0,0.017830807534557073
135,20221018_103525.mat,1.745031,1,165.0,0.08124091208307299
135,20221018_103525.mat,1.745031,2,125.0,0.022420727042719593
135,20221018_103525.mat,1.745031,3,360.0,0.022210707663707845
136,20221018_103525.mat,1.74523,1,175.0,0.060334862964102794
136,20221018_103525.mat,1.74523,2,130.0,0.023816845498786893
136,20221018_103525.mat,1.74523,3,235.0,0.021836157786401154
137,20221018_103525.mat,1.761349,1,175.0,0.07797829600664427
137,20221018_103525.mat,1.761349,2,140.0,0.04013621855203229
137,20221018_103525.mat,1.761349,3,300.0,0.0228694628929052
138,20221018_103525.mat,1.768115,1,165.0,0.07246214532972341
138,20221018_103525.mat,1.768115,2,115.0,0.06764168707448212
138,20221018_103525.mat,1.768115,3,235.0,0.034496327138332415
139,20221018_103525.mat,1.78901,1,165.0,0.07360140606813782
139,20221018_103525.mat,1.78901,2,130.0,0.030103715072396196
139,20221018_103525.mat,1.78901,3,450.0,0.019028619966843366
140,20221018_103525.mat,1.815079,1,160.0,0.09446302373464505
140,20221018_103525.mat,1.815079,2,135.0,0.06368382794756468
140,20221018_103525.mat,1.815079,3,185.0,0.05255918129765854
141,20221018_103525.mat,1.815278,1,165.0,0.1786269581548064
141,20221018_103525.mat,1.815278,2,185.0,0.06457040499153399
141,20221018_103525.mat,1.815278,3,135.0,0.056635104470561165
142,20221018_103525.mat,1.824631,1,175.0,0.08475174186796325
142,20221018_103525.mat,1.824631,2,150.0,0.028179473053044943
142,20221018_103525.mat,1.824631,3,115.0,0.024174511299305448
143,20221018_103525.mat,1.844929,1,170.0,0.10214180464983398
143,20221018_103525.mat,1.844929,2,115.0,0.03239175280929983
143,20221018_103525.mat,1.844929,3,235.0,0.02650348475971717
144,20221018_103525.mat,1.867416,1,185.0,0.07270220832469118
