event_index,time_s,peak_frequency_khz,peak_magnitude
892178,178.4356,220,5.27858950162404
892179,178.4358,225,22.5466558601054
892220,178.444,155,15.9519324477644
892762,178.5524,165,19.8633500095592
892981,178.5962,160,9.69800133059655
893640,178.728,175,6.73276681632284
893791,178.7582,160,16.0603948344435
893792,178.7584,170,18.9198360717183
893806,178.7612,135,5.29734266865591
893807,178.7614,175,67.0494015678452
895564,179.1128,175,6.25217277273404
895681,179.1362,160,8.64876500196275
896079,179.2158,155,6.74249696464028
896080,179.216,160,9.34294869841798
896759,179.3518,165,4.52390491325675
904656,180.9312,160,11.3294065715259
904839,180.9678,160,18.3059077854745
905110,181.022,160,10.0391293429665
905604,181.1208,155,7.66580620091011
905618,181.1236,160,24.251427535651
906460,181.292,230,11.744852263253
906464,181.2928,160,16.7682449752717
906465,181.293,165,7.81194963814725
906469,181.2938,160,37.680811367519
906496,181.2992,175,94.8131558158245
906497,181.2994,160,98.6945369240892
909282,181.8564,180,14.6588682537412
910159,182.0318,230,7.15647142737732
912891,182.5782,165,26.734145356521
912892,182.5784,160,109.025776581006
912893,182.5786,175,7.52132131115148
914929,182.9858,155,8.77333967143113
914930,182.986,155,10.843052676286
915146,183.0292,150,24.5946704832396
915147,183.0294,160,6.6130390580951
916283,183.2566,160,19.9359803079396
916292,183.2584,160,16.668397104328
916335,183.267,160,16.5448597313536
916391,183.2782,160,12.4563279099487
916417,183.2834,165,360.262424399606
916418,183.2836,160,468.381288989211
916419,183.2838,160,32.8261284698446
916420,183.284,160,9.19217302579177
917088,183.4176,165,8.25946888307773
917288,183.4576,175,41.6258370078823
917289,183.4578,160,7.221559745675
917740,183.548,160,7.78013888831427
919851,183.9702,165,7.00344783407319
920824,184.1648,160,26.5658534575609
921975,184.395,160,8.4240752370469
922115,184.423,175,101.237503543292
922116,184.4232,185,13.1711066053447
922349,184.4698,165,11.2094892991691
922606,184.5212,160,6.4713700902981
922615,184.523,225,10.0035552350606
922617,184.5234,160,52.341015919
922677,184.5354,160,24.9752708002023
922680,184.536,160,9.23245611172459
922713,184.5426,170,16.9096356204231
922723,184.5446,230,8.77217904135274
922784,184.5568,160,15.4173640301701
922865,184.573,160,13.2060652372046
922887,184.5774,170,22.6012546109025
922888,184.5776,160,11.8865446749675
923084,184.6168,155,11.1347451009183
926328,185.2656,165,173.353264524131
926329,185.2658,165,37.4124168803467
926330,185.266,175,7.68329690086142
927566,185.5132,175,7.34102191582505
928146,185.6292,155,6.39899092956607
928147,185.6294,160,10.2651655721134
928348,185.6696,160,5.42133866595725
928349,185.6698,170,8.12781108288227
928362,185.6724,170,6.70378269211427
928390,185.678,160,6.61947722913236
928393,185.6786,165,13.1874448599801
928464,185.6928,165,7.02393943616436
928465,185.693,165,8.11886150592047
928489,185.6978,160,12.0576429849021
928514,185.7028,165,37.3191508839254
928515,185.703,160,9.26138469333119
928770,185.754,160,6.97513280289188
928800,185.76,160,161.595258173644
928801,185.7602,160,42.5059203988824
928803,185.7606,160,10.2117172340146
928804,185.7608,160,8.20818331476947
928808,185.7616,165,171.859446739172
928809,185.7618,165,430.373140678361
928810,185.762,160,63.4169579227887
928811,185.7622,160,19.7456741497317
928813,185.7626,155,168.947960144197
928814,185.7628,160,49.3244912506357
928815,185.763,160,8.98373221114916
928818,185.7636,230,12.6437583899822
941227,188.2454,175,9.86985051315657
941799,188.3598,280,7.60445767269465
943794,188.7588,155,15.0848162922967
943795,188.759,160,27.8279939437573
948514,189.7028,180,7.45878750481935
950841,190.1682,175,13.4519867141527
950842,190.1684,175,30.0277388778938
950843,190.1686,175,31.4100072891086
950846,190.1692,175,13.4008025904403
950901,190.1802,165,7.45727814696733
951148,190.2296,165,18.8186965312242
951149,190.2298,160,7.65132455444338
954228,190.8456,170,21.9440088660462
954229,190.8458,125,7.01642758174335
954663,190.9326,345,15.4681349947002
958430,191.686,160,16.7112444087588
958436,191.6872,175,14.409808244932
958440,191.688,155,11.2940072322117
965316,193.0632,160,6.72610774779994
966498,193.2996,165,26.6697735905243
966499,193.2998,180,29.6494188870896
966544,193.3088,175,9.99507640343243
967219,193.4438,175,5.75821670680902
967695,193.539,165,13.1862378902864
967696,193.5392,160,13.3424247585051
967922,193.5844,170,6.00379094053493
969433,193.8866,135,15.3092908552029
969784,193.9568,225,6.6877785474456
969785,193.957,180,6.96155380999542
969900,193.98,170,10.9808103585765
969987,193.9974,160,10.4732220938099
970023,194.0046,165,12.0624438546651
970024,194.0048,165,7.81017376079863
970103,194.0206,165,8.10151301229199
970111,194.0222,170,8.99861297240797
970243,194.0486,175,11.9876645048425
970247,194.0494,175,10.2820919109445
970251,194.0502,230,6.51489954024285
970254,194.0508,225,6.19941074267176
970255,194.051,225,47.5698450436231
970256,194.0512,160,9.10416103781196
972882,194.5764,160,8.43996245444411
972883,194.5766,160,52.8759172564919
972884,194.5768,160,15.8023126326827
972885,194.577,155,7.32263376181123
972895,194.579,160,10.8946491809628
972896,194.5792,230,240.479623596245
972897,194.5794,160,163.830843591981
972898,194.5796,155,27.7447326310063
972899,194.5798,160,14.0473207494927
972900,194.58,175,37.7181256372795
972901,194.5802,155,12.2432442043256
972904,194.5808,160,9.64629940882385
972907,194.5814,170,5.2863573348998
972908,194.5816,225,10.9504931414753
972909,194.5818,170,402.037985134029
972910,194.582,160,258.655968980496
972911,194.5822,160,34.7817009127725
973146,194.6292,175,8.02017313141577
973640,194.728,170,16.746177582397
973641,194.7282,160,26.0530763742965
977936,195.5872,175,42.8183305319074
978162,195.6324,180,205.01519103016
978163,195.6326,160,45.4635510360382
978164,195.6328,160,14.7458223283494
978285,195.657,170,6.73235667680973
978290,195.658,175,6.32306796841697
978293,195.6586,175,6.3525986249315
978294,195.6588,160,11.8638410442243
978297,195.6594,230,152.246091569091
978298,195.6596,175,144.92002124269
978299,195.6598,125,12.501143565842
978305,195.661,160,9.06891040756671
978306,195.6612,155,51.6014589810111
978307,195.6614,160,34.1873493129064
978316,195.6632,160,267.806443274174
978317,195.6634,160,464.473417606202
978318,195.6636,160,47.0420730624087
978319,195.6638,160,8.48789269319978
978321,195.6642,160,73.6771278533407
978322,195.6644,160,19.3637146716232
978323,195.6646,160,42.6109790676601
978324,195.6648,165,104.483647360158
978325,195.665,165,405.305979111671
978326,195.6652,160,165.448152214588
978327,195.6654,160,29.089974981289
978399,195.6798,230,390.454801078667
978400,195.68,160,342.356636889752
978401,195.6802,165,125.480529508538
978402,195.6804,165,91.7022485095759
978403,195.6806,160,50.0664720991687
981722,196.3444,160,8.04471818592156
981751,196.3502,160,10.5726683907924
981752,196.3504,155,8.62437560650601
982508,196.5016,155,38.5131913248775
982509,196.5018,160,38.883341019347
982510,196.502,130,20.6444836895898
984088,196.8176,160,11.2315150365331
987152,197.4304,165,37.0692105867962
987153,197.4306,160,15.2644141916356
987254,197.4508,335,5.80803633090936
987730,197.546,175,7.18190065222672
987731,197.5462,155,51.7492728452129
987732,197.5464,155,59.6654480103101
987733,197.5466,130,10.151858409484
988073,197.6146,155,7.60058029249012
988076,197.6152,155,6.77105563155109
1001545,200.309,230,13.8754767774016
1001870,200.374,175,5.72065429991133
1001871,200.3742,180,13.8786956252338
1002038,200.4076,160,9.17773629666528
1003170,200.634,160,6.72709810468143
1005897,201.1794,165,25.0915872563806
1005898,201.1796,175,13.0775120568514
1007160,201.432,125,10.566377133614
1019052,203.8104,135,28.0228578286413
1019053,203.8106,125,13.989516199784
1019548,203.9096,165,19.5216611688729
1019792,203.9584,175,15.1194804750368
1019908,203.9816,120,8.54674377881799
1025216,205.0432,280,26.3992631375506
1025492,205.0984,170,15.3004419055949
1026768,205.3536,165,87.0806035578821
1026769,205.3538,155,10.1627521956269
1026804,205.3608,155,7.53798045880757
1026847,205.3694,155,17.8592918642987
1026961,205.3922,160,6.09949093411598
1026962,205.3924,225,26.2822632106605
1026963,205.3926,230,7.73917800179334
1027081,205.4162,230,9.9754550947786
1027131,205.4262,160,15.5786145202552
1027218,205.4436,180,5.70401946862245
1028334,205.6668,175,9.25319975711298
1028689,205.7378,165,7.67943817945511
1029312,205.8624,280,3.46659136751921
1029313,205.8626,180,4.69894724905624
1029315,205.863,155,27.4174164634411
1029911,205.9822,230,6.904493433592
1031670,206.334,160,7.31143750667312
1031701,206.3402,280,5.37924634368663
1032753,206.5506,175,6.39345032680906
1033311,206.6622,230,18.6795437654379
1033312,206.6624,165,9.39629618496952
1033334,206.6668,135,6.58808651556953
1033380,206.676,320,3.71758734884908
1033381,206.6762,340,192.17574407935
1033382,206.6764,155,25.3250764388012
1033383,206.6766,175,83.9062753692998
1033384,206.6768,185,11.2652502330627
1033397,206.6794,340,9.95798369169926
1033486,206.6972,225,4.61974546651339
1033514,206.7028,175,116.209018025089
1033515,206.703,160,36.4324885420503
1033576,206.7152,160,8.6102499965701
1033577,206.7154,165,11.4729322048493
1033623,206.7246,165,7.30787828574815
1033841,206.7682,155,6.62579869442081
1033843,206.7686,160,9.35845356023922
1033857,206.7714,165,11.5648609645504
1033891,206.7782,155,7.4400499921568
1034182,206.8364,280,4.01547624907637
1034201,206.8402,280,10.0163465190102
1034301,206.8602,175,12.8975058296506
1034582,206.9164,155,5.94913898960676
1034589,206.9178,175,9.22855386266155
1034590,206.918,230,4.97745668883423
1034591,206.9182,230,29.5167508928853
1034592,206.9184,235,5.22060961405672
1034600,206.92,230,13.1045305737148
1034601,206.9202,180,33.4633342049431
1034619,206.9238,160,9.2580168031279
1034620,206.924,165,11.3444896425008
1034634,206.9268,175,55.2207525286321
1034670,206.934,160,5.34451648959434
1034677,206.9354,180,6.27640980165258
1034700,206.94,165,12.1840146600336
1034701,206.9402,225,3.78503673926274
1034757,206.9514,230,13.8479019441321
1034831,206.9662,175,5.92594754908889
1034915,206.983,180,7.50768657990645
1034935,206.987,175,29.3047156963179
1034938,206.9876,160,6.72415962921525
1035174,207.0348,165,6.23691381445151
1035350,207.07,175,10.8989270992538
1035361,207.0722,160,10.9034539177265
1035489,207.0978,230,34.5129749740791
1035490,207.098,155,7.0715121795775
1035646,207.1292,340,5.18943359619124
1035658,207.1316,175,16.6130862635435
1035676,207.1352,225,7.17895373218667
1035678,207.1356,225,7.21069072278497
1035679,207.1358,230,9.57348800617667
1036008,207.2016,175,6.8568312047947
1036147,207.2294,340,7.92583191958256
1036306,207.2612,340,7.04296834149009
1036376,207.2752,160,5.35508609416131
1036753,207.3506,160,24.3044377296899
1036919,207.3838,175,5.79695781960473
1037200,207.44,340,5.743134758358
1038243,207.6486,175,6.69760578955662
1038418,207.6836,175,6.78621482780575
1038451,207.6902,175,9.56303385119029
1038646,207.7292,160,12.1802400030621
1039462,207.8924,160,6.66036680244813
1039842,207.9684,175,5.59334021396385
1042547,208.5094,155,7.02298100667922
1043063,208.6126,160,5.47013349581038
1043849,208.7698,225,6.5283613010063
1044039,208.8078,180,13.2863816646256
1044041,208.8082,285,11.1451536844099
1044042,208.8084,160,8.57690482722591
1044112,208.8224,275,6.4758211308478
1044118,208.8236,230,73.9458585551138
1044119,208.8238,275,6.7271691450567
1044336,208.8672,280,8.41866459063949
1044348,208.8696,295,31.5617554286708
1044349,208.8698,345,56.7432017457805
1044571,208.9142,160,5.43254264189842
1044807,208.9614,170,8.16014773354698
1044972,208.9944,160,17.2739767584187
1044973,208.9946,175,17.4275903060132
1045419,209.0838,160,6.27464336129183
1045929,209.1858,170,7.88934370311858
1046088,209.2176,170,26.6705866534656
1046089,209.2178,175,22.8871123449141
1046160,209.232,160,4.37968606175812
1046370,209.274,280,4.9776168511678
1047012,209.4024,230,6.18240309992317
1047462,209.4924,170,4.2232956781302
1047714,209.5428,340,5.62064263958594
1047894,209.5788,160,8.50617924172984
1048149,209.6298,160,21.8028260104816
1048251,209.6502,175,7.02208092491123
1048447,209.6894,230,7.39653056145514
1049080,209.816,155,40.144908213877
1049081,209.8162,155,11.5653394567959
1049293,209.8586,230,21.4173148750261
1049294,209.8588,340,130.548547248934
1049295,209.859,175,101.887384197909
1049296,209.8592,160,13.9334912141682
1049661,209.9322,225,85.4967886445271
1049662,209.9324,175,482.101714866025
1049663,209.9326,160,262.859084149934
